account_id,month,plan,arpu_usd,support_tickets,churned
A000591,2025-08,One-year,70.41,0,0
A000592,2025-08,One-year,77.59,0,0
A000593,2025-08,One-year,69.58,3,0
A000594,2025-08,One-year,79.81,1,0
A000595,2025-08,One-year,82.25,4,0
A000596,2025-08,One-year,91.87,2,0
A000597,2025-08,One-year,96.31,1,0
A000598,2025-08,One-year,73.67,1,0
A000599,2025-08,One-year,81.06,1,0
A000600,2025-08,One-year,65.96,0,0
A000601,2025-08,One-year,70.33,3,0
A000602,2025-08,One-year,68.9,4,0
A000603,2025-08,One-year,67.06,1,0
A000604,2025-08,One-year,81.29,3,0
A000605,2025-08,One-year,77.56,1,0
A000606,2025-08,One-year,88.92,2,0
A000607,2025-08,One-year,72.02,0,0
A000608,2025-08,One-year,83.53,0,0
A000609,2025-08,One-year,52.87,0,0
A000610,2025-08,One-year,53.43,3,0
A000611,2025-08,One-year,65.86,0,0
A000612,2025-08,One-year,74.42,4,0
A000613,2025-08,One-year,66.44,2,0
A000614,2025-08,One-year,89.74,0,0
A000615,2025-08,One-year,71.58,3,0
A000616,2025-08,One-year,68.9,1,0
A000617,2025-08,One-year,67.67,3,0
A000618,2025-08,One-year,57.96,1,0
A000619,2025-08,One-year,82.5,2,0
A000620,2025-08,One-year,46.26,0,0
A000621,2025-08,One-year,71.8,2,0
A000622,2025-08,One-year,69.16,1,0
A000623,2025-08,One-year,80.71,1,0
A000624,2025-08,One-year,62.84,2,0
A000625,2025-08,One-year,81.59,2,0
A000626,2025-08,One-year,63.58,1,1
A000627,2025-08,One-year,79.42,3,0
A000628,2025-08,One-year,66.47,0,0
A000629,2025-08,One-year,58.96,1,1
A000630,2025-08,One-year,77.27,2,0
A000631,2025-08,One-year,85.66,2,0
A000632,2025-08,One-year,63.71,0,0
A000633,2025-08,One-year,81.47,1,0
A000634,2025-08,One-year,54.03,1,1
A000635,2025-08,One-year,71.17,1,0
A000636,2025-08,One-year,79.94,3,0
A000637,2025-08,One-year,95.22,3,0
A000638,2025-08,One-year,96.56,2,0
A000639,2025-08,One-year,72.51,0,0
A000640,2025-08,One-year,70.48,2,0
A000641,2025-08,One-year,50.62,1,0
A000642,2025-08,One-year,54.89,1,0
A000643,2025-08,One-year,76.77,2,0
A000644,2025-08,One-year,73.49,0,0
A000645,2025-08,One-year,71.62,3,0
A000646,2025-08,One-year,84.26,1,0
A000647,2025-08,One-year,74.17,2,0
A000648,2025-08,One-year,81.68,0,0
A000649,2025-08,One-year,81.09,0,0
A000650,2025-08,One-year,76.6,2,0
A000651,2025-08,One-year,74.75,0,0
A000652,2025-08,One-year,71.49,0,0
A000653,2025-08,One-year,68.98,2,0
A000654,2025-08,One-year,83.95,1,0
A000655,2025-08,One-year,60.51,1,0
A000656,2025-08,One-year,61.77,2,0
A000657,2025-08,One-year,79.52,1,0
A000658,2025-08,One-year,75.95,1,0
A000659,2025-08,One-year,87.71,2,0
A000660,2025-08,One-year,80.77,1,0
A000661,2025-08,One-year,86.29,2,0
A000662,2025-08,One-year,96.19,0,0
A000663,2025-08,One-year,91.07,1,0
A000664,2025-08,One-year,52.22,2,1
A000665,2025-08,One-year,93.41,3,0
A000666,2025-08,One-year,61.91,1,0
A000667,2025-08,One-year,70.02,0,0
A000668,2025-08,One-year,74.42,1,0
A000669,2025-08,One-year,94.03,1,1
A000670,2025-08,One-year,80.81,0,0
A000671,2025-08,One-year,97.8,0,0
A000672,2025-08,One-year,93.8,0,0
A000673,2025-08,One-year,93.08,2,0
A000674,2025-08,One-year,83.55,1,0
A000675,2025-08,One-year,78.61,0,0
A000676,2025-08,One-year,91.48,1,0
A000677,2025-08,One-year,48.74,0,0
A000678,2025-08,One-year,74.92,4,0
A000679,2025-08,One-year,86.98,4,0
A000680,2025-08,One-year,91.9,0,0
A000681,2025-08,One-year,106.29,3,0
A000682,2025-08,One-year,60.55,0,0
A000683,2025-08,One-year,63.92,0,0
A000684,2025-08,One-year,85.01,2,0
A000685,2025-08,One-year,56.96,1,0
A000686,2025-08,One-year,90.47,2,0
A000687,2025-08,One-year,63.81,1,0
A000688,2025-08,One-year,70.51,1,0
A000689,2025-08,One-year,72.78,3,0
A000690,2025-08,One-year,70.18,0,0
A000691,2025-08,One-year,101.3,1,0
A000692,2025-08,One-year,65.46,2,0
A000693,2025-08,One-year,79.01,3,0
A000694,2025-08,One-year,71.67,2,0
A000695,2025-08,One-year,65.59,3,0
A000696,2025-08,One-year,80.27,2,0
A000697,2025-08,One-year,62.61,1,0
A000698,2025-08,One-year,68.56,1,0
A000699,2025-08,One-year,102.99,0,1
A000700,2025-08,One-year,80.45,0,0
A000701,2025-08,One-year,54.23,0,0
A000702,2025-08,One-year,82.8,0,0
A000703,2025-08,One-year,69.61,2,0
A000704,2025-08,One-year,62.34,4,0
A000705,2025-08,One-year,57.45,3,0
A000706,2025-08,One-year,61.47,2,0
A000707,2025-08,One-year,63.26,1,0
A000708,2025-08,One-year,76.58,0,0
A000709,2025-08,One-year,79.42,0,1
A000710,2025-08,One-year,59.04,2,0
A000711,2025-08,One-year,74.46,1,0
A000712,2025-08,One-year,65.93,2,0
A000713,2025-08,One-year,71.46,1,1
A000714,2025-08,One-year,57.68,2,0
A000715,2025-08,One-year,74.13,0,0
A000716,2025-08,One-year,58.5,1,0
A000717,2025-08,One-year,60.51,2,0
A000718,2025-08,One-year,61.31,0,0
A000719,2025-08,One-year,80.66,2,0
A000720,2025-08,One-year,56.89,2,0
A000721,2025-08,One-year,48.18,2,0
A000722,2025-08,One-year,41.02,1,0
A000723,2025-08,One-year,92.19,2,0
A000724,2025-08,One-year,58.57,0,0
A000725,2025-08,One-year,47.08,0,0
A000726,2025-08,One-year,67.53,2,0
A000727,2025-08,One-year,55.47,1,0
A000728,2025-08,One-year,82.82,3,0
A000729,2025-08,One-year,87.85,0,0
A000730,2025-08,One-year,70.3,2,0
A000731,2025-08,One-year,55.28,2,0
A000732,2025-08,One-year,82.04,3,0
A000733,2025-08,One-year,49.48,0,0
A000734,2025-08,One-year,82.14,1,0
A000735,2025-08,One-year,65.28,0,0
A000736,2025-08,One-year,84.83,0,0
A000737,2025-08,One-year,89.14,0,0
A000738,2025-08,One-year,74.56,2,0
A000739,2025-08,One-year,65.06,3,0
A000740,2025-08,One-year,93.84,3,0
A000741,2025-08,One-year,77.58,4,0
A000742,2025-08,One-year,53.12,2,0
A000743,2025-08,One-year,73.27,2,0
A000744,2025-08,One-year,38.62,2,0
A000745,2025-08,One-year,79.53,4,0
A000746,2025-08,One-year,76.18,0,0
A000747,2025-08,One-year,63.36,1,0
A000748,2025-08,One-year,65.83,1,0
A000749,2025-08,One-year,93.42,2,0
A000750,2025-08,One-year,80.26,2,0
A000751,2025-08,One-year,102.77,1,0
A000752,2025-08,One-year,50.53,3,0
A000753,2025-08,One-year,62.26,2,0
A000754,2025-08,One-year,73.75,3,0
A000755,2025-08,One-year,73.51,2,0
A000756,2025-08,One-year,97.69,4,0
A000757,2025-08,One-year,65.24,0,0
A000758,2025-08,One-year,73.06,1,0
A000759,2025-08,One-year,83.7,1,0
A000760,2025-08,One-year,68.85,5,0
A000761,2025-08,One-year,74.69,2,0
A000762,2025-08,One-year,65.59,0,0
A000763,2025-08,One-year,65.02,5,0
A000764,2025-08,One-year,59.31,2,0
A000765,2025-08,One-year,86.31,2,0
A000766,2025-08,One-year,67.91,1,0
A000767,2025-08,One-year,62.11,2,0
A000768,2025-08,One-year,41.98,3,0
A000769,2025-08,One-year,63.9,1,0
A000770,2025-08,One-year,87.15,1,0
A000771,2025-08,One-year,71.82,2,0
A000772,2025-08,One-year,70.96,3,0
A000773,2025-08,One-year,80.05,0,0
A000774,2025-08,One-year,69.4,1,0
A000775,2025-08,One-year,85.65,0,0
A000776,2025-08,One-year,59.01,0,0
A000777,2025-08,One-year,73.62,1,0
A000778,2025-08,One-year,71.59,0,0
A000779,2025-08,One-year,79.07,2,0
A000780,2025-08,One-year,53.74,2,0
A000781,2025-08,One-year,65.11,0,0
A000782,2025-08,One-year,74.22,0,0
A000783,2025-08,One-year,73.75,0,0
A000784,2025-08,One-year,65.14,1,0
A000785,2025-08,One-year,60.82,0,0
A000786,2025-08,One-year,91.42,2,0
A000787,2025-08,One-year,109.21,0,0
A000788,2025-08,One-year,51.95,0,0
A000789,2025-08,One-year,94.4,2,0
A000790,2025-08,One-year,68.85,3,0
A000791,2025-08,One-year,68.79,0,0
A000792,2025-08,One-year,79.2,2,0
A000793,2025-08,One-year,58.96,1,1
A000794,2025-08,One-year,56.26,2,0
A000795,2025-08,One-year,87.41,0,0
A000796,2025-08,One-year,47.33,4,1
A000797,2025-08,One-year,92.18,0,0
A000798,2025-08,One-year,61.14,0,0
A000799,2025-08,One-year,76.22,3,0
A000800,2025-08,One-year,46.16,3,0
A000801,2025-08,One-year,73.48,1,0
A000802,2025-08,One-year,51.94,2,0
A000803,2025-08,One-year,57.62,4,0
A000804,2025-08,One-year,49.84,0,0
A000805,2025-08,One-year,80.31,1,0
A000806,2025-08,One-year,75.25,1,0
A000807,2025-08,One-year,70.16,1,0
A000808,2025-08,One-year,80.6,2,0
A000809,2025-08,One-year,61.08,1,0
A000810,2025-08,One-year,72.44,2,0
A000811,2025-08,One-year,56.75,1,0
A000812,2025-08,One-year,70.29,2,0
A000813,2025-08,One-year,94.51,1,0
A000814,2025-08,One-year,86.66,0,0
A000815,2025-08,One-year,75.19,1,0
A000816,2025-08,One-year,90.03,1,0
A000817,2025-08,One-year,88.64,1,0
A000818,2025-08,One-year,61.48,2,0
A000819,2025-08,One-year,99.54,0,0
A000820,2025-08,One-year,96.98,3,0
A000821,2025-08,One-year,77.27,2,0
A000822,2025-08,One-year,83.48,0,0
A000823,2025-08,One-year,89.35,0,0
A000824,2025-08,One-year,68.79,2,0
A000825,2025-08,One-year,65.44,2,0
A000826,2025-08,One-year,78.33,0,0
A000827,2025-08,One-year,79.89,0,0
A000828,2025-08,One-year,55.51,3,0
A000829,2025-08,One-year,82.32,0,0
A000830,2025-08,One-year,72.09,2,0
A000831,2025-08,One-year,70.36,1,0
A000832,2025-08,One-year,51.19,3,0
A000833,2025-08,One-year,85.67,0,0
A000834,2025-08,One-year,81.17,2,0
A000835,2025-08,One-year,58.42,3,0
A000836,2025-08,One-year,70.43,2,0
A000837,2025-08,One-year,77.18,1,0
A000838,2025-08,One-year,46.63,0,0
A000839,2025-08,One-year,79.31,1,0
A000840,2025-08,One-year,77.12,2,0
A000841,2025-08,One-year,72.21,0,0
A000842,2025-08,One-year,93.44,1,0
A000843,2025-08,One-year,65.19,0,0
A000844,2025-08,One-year,76.62,0,1
A000845,2025-08,One-year,70.9,2,0
A000846,2025-08,One-year,66.99,1,0
A000847,2025-08,One-year,82.41,0,0
A000848,2025-08,One-year,78.0,2,1
A000849,2025-08,One-year,75.33,1,0
A000850,2025-08,One-year,92.41,4,0
A000851,2025-08,One-year,68.78,1,0
A000852,2025-08,One-year,73.14,0,0
A000853,2025-08,One-year,74.78,1,0
A000854,2025-08,One-year,70.62,0,0
A000855,2025-08,One-year,69.87,1,0
A000856,2025-08,One-year,54.32,1,0
A000857,2025-08,One-year,70.23,2,0
A000858,2025-08,One-year,87.95,1,0
A000859,2025-08,One-year,93.83,3,0
A000860,2025-08,One-year,66.62,1,0
A000861,2025-08,One-year,93.37,3,0
A000862,2025-08,One-year,61.01,1,0
A000863,2025-08,One-year,65.66,2,0
A000864,2025-08,One-year,73.32,1,0
A000865,2025-08,One-year,64.39,2,0
A000866,2025-08,One-year,54.26,0,0
A000867,2025-08,One-year,64.49,0,0
A000868,2025-08,One-year,79.56,0,0
A000869,2025-08,One-year,56.94,2,1
A000870,2025-08,One-year,86.85,0,0
A000871,2025-08,One-year,66.14,1,0
A000872,2025-08,One-year,79.04,3,0
A000873,2025-08,One-year,52.04,2,0
A000874,2025-08,One-year,69.58,2,0
A000875,2025-08,One-year,63.29,2,0
A000876,2025-08,One-year,108.42,3,0
A000877,2025-08,One-year,74.9,3,0
A000878,2025-08,One-year,77.52,2,0
A000879,2025-08,One-year,95.08,1,0
A000880,2025-08,One-year,66.09,1,0
A000881,2025-08,One-year,65.07,1,0
A000882,2025-08,One-year,55.58,3,0
A000883,2025-08,One-year,86.19,3,0
A000884,2025-08,One-year,78.58,1,0
A000885,2025-08,One-year,60.41,0,0
A000886,2025-08,One-year,50.11,2,0
A000887,2025-08,One-year,69.28,0,0
A000888,2025-08,One-year,69.68,2,0
A000889,2025-08,One-year,88.36,0,0
A000890,2025-08,One-year,47.08,2,0
A000891,2025-08,One-year,108.26,1,0
A000892,2025-08,One-year,78.69,1,0
A000893,2025-08,One-year,69.93,3,0
A000894,2025-08,One-year,43.99,1,0
A000895,2025-08,One-year,80.2,0,0
A000896,2025-08,One-year,71.78,2,0
A000897,2025-08,One-year,57.69,0,0
A000898,2025-08,One-year,62.33,2,0
A000899,2025-08,One-year,67.35,2,0
A000900,2025-08,One-year,70.01,2,0
A000901,2025-08,One-year,66.25,1,0
A000902,2025-08,One-year,69.73,2,0
A000903,2025-08,One-year,49.07,0,0
A000904,2025-08,One-year,79.2,2,0
A000905,2025-08,One-year,55.22,0,0
A000906,2025-08,One-year,72.94,1,0
A000907,2025-08,One-year,64.31,2,1
A000908,2025-08,One-year,86.12,0,0
A000909,2025-08,One-year,83.99,2,0
A000910,2025-08,One-year,99.5,0,0
A000911,2025-08,One-year,92.61,1,0
A000912,2025-08,One-year,86.9,3,0
A000913,2025-08,One-year,65.56,2,0
A000914,2025-08,One-year,73.1,3,1
A000915,2025-08,One-year,60.38,3,0
A000916,2025-08,One-year,82.88,0,0
A000917,2025-08,One-year,50.1,2,0
A000918,2025-08,One-year,84.83,0,0
A000919,2025-08,One-year,65.85,2,0
A000920,2025-08,One-year,77.52,1,0
A000921,2025-08,One-year,75.64,1,0
A000922,2025-08,One-year,58.67,0,0
A000923,2025-08,One-year,74.82,0,0
A000924,2025-08,One-year,64.9,0,1
A000925,2025-08,One-year,73.23,2,0
A000926,2025-08,One-year,61.23,2,0
A000927,2025-08,One-year,70.5,2,0
A000928,2025-08,One-year,75.61,2,0
A000929,2025-08,One-year,52.58,4,0
A000930,2025-08,One-year,45.36,4,0
A000931,2025-08,One-year,74.15,0,0
A000932,2025-08,One-year,58.19,2,0
A000933,2025-08,One-year,73.73,1,0
A000934,2025-08,One-year,82.0,2,0
A000935,2025-08,One-year,77.64,3,0
A000936,2025-08,One-year,70.53,3,0
A000937,2025-08,One-year,68.68,2,0
A000938,2025-08,One-year,81.55,2,0
A000939,2025-08,One-year,85.41,4,0
A000940,2025-08,One-year,81.27,1,0
A000941,2025-08,One-year,55.91,1,0
A000942,2025-08,One-year,56.01,4,0
A000943,2025-08,One-year,47.36,1,0
A000944,2025-08,One-year,81.61,3,0
A000945,2025-08,One-year,83.71,1,0
A000946,2025-08,One-year,71.75,3,0
A000947,2025-08,One-year,80.63,5,0
A000948,2025-08,One-year,71.99,2,0
A000949,2025-08,One-year,86.23,0,0
A000950,2025-08,One-year,71.66,1,0
A000951,2025-08,Two-year,109.57,1,0
A000952,2025-08,Two-year,108.92,0,0
A000953,2025-08,Two-year,46.2,1,0
A000954,2025-08,Two-year,53.65,1,0
A000955,2025-08,Two-year,75.05,4,0
A000956,2025-08,Two-year,76.31,1,0
A000957,2025-08,Two-year,113.35,2,0
A000958,2025-08,Two-year,65.98,0,0
A000959,2025-08,Two-year,88.5,2,0
A000960,2025-08,Two-year,66.79,0,0
A000961,2025-08,Two-year,82.95,1,0
A000962,2025-08,Two-year,88.62,0,0
A000963,2025-08,Two-year,88.28,1,0
A000964,2025-08,Two-year,97.34,0,0
A000965,2025-08,Two-year,79.21,0,0
A000966,2025-08,Two-year,79.39,1,0
A000967,2025-08,Two-year,93.38,0,0
A000968,2025-08,Two-year,84.13,1,0
A000969,2025-08,Two-year,63.39,3,0
A000970,2025-08,Two-year,84.13,0,0
A000971,2025-08,Two-year,80.38,1,0
A000972,2025-08,Two-year,78.63,4,0
A000973,2025-08,Two-year,65.24,0,0
A000974,2025-08,Two-year,71.69,2,0
A000975,2025-08,Two-year,91.34,0,0
A000976,2025-08,Two-year,58.66,1,0
A000977,2025-08,Two-year,83.08,1,0
A000978,2025-08,Two-year,85.15,1,0
A000979,2025-08,Two-year,59.68,0,0
A000980,2025-08,Two-year,92.01,1,0
A000981,2025-08,Two-year,82.92,1,0
A000982,2025-08,Two-year,95.15,1,0
A000983,2025-08,Two-year,65.44,1,0
A000984,2025-08,Two-year,90.75,1,0
A000985,2025-08,Two-year,81.07,2,0
A000986,2025-08,Two-year,90.24,2,0
A000987,2025-08,Two-year,82.24,0,0
A000988,2025-08,Two-year,76.35,0,0
A000989,2025-08,Two-year,101.72,3,0
A000990,2025-08,Two-year,92.5,1,0
A000991,2025-08,Two-year,81.34,3,0
A000992,2025-08,Two-year,81.9,1,0
A000993,2025-08,Two-year,61.53,0,0
A000994,2025-08,Two-year,66.97,2,0
A000995,2025-08,Two-year,78.01,1,0
A000996,2025-08,Two-year,74.38,4,0
A000997,2025-08,Two-year,77.93,0,0
A000998,2025-08,Two-year,86.61,1,0
A000999,2025-08,Two-year,66.65,0,0
A001000,2025-08,Two-year,84.67,0,0
A001001,2025-08,Two-year,78.85,0,0
A001002,2025-08,Two-year,116.0,2,0
A001003,2025-08,Two-year,74.62,4,0
A001004,2025-08,Two-year,55.14,1,0
A001005,2025-08,Two-year,76.92,0,0
A001006,2025-08,Two-year,81.55,3,0
A001007,2025-08,Two-year,84.43,0,0
A001008,2025-08,Two-year,84.67,2,0
A001009,2025-08,Two-year,101.17,1,0
A001010,2025-08,Two-year,70.83,0,0
A001011,2025-08,Two-year,97.53,1,0
A001012,2025-08,Two-year,62.39,2,0
A001013,2025-08,Two-year,73.11,3,0
A001014,2025-08,Two-year,62.74,2,0
A001015,2025-08,Two-year,88.78,2,0
A001016,2025-08,Two-year,71.18,2,0
A001017,2025-08,Two-year,57.78,3,0
A001018,2025-08,Two-year,63.12,3,0
A001019,2025-08,Two-year,70.13,1,0
A001020,2025-08,Two-year,74.55,0,0
A001021,2025-08,Two-year,87.3,2,0
A001022,2025-08,Two-year,79.8,0,0
A001023,2025-08,Two-year,96.16,3,0
A001024,2025-08,Two-year,76.22,0,0
A001025,2025-08,Two-year,58.08,0,0
A001026,2025-08,Two-year,59.94,0,0
A001027,2025-08,Two-year,72.04,1,0
A001028,2025-08,Two-year,105.2,2,0
A001029,2025-08,Two-year,93.03,1,0
A001030,2025-08,Two-year,74.02,2,0
A001031,2025-08,Two-year,61.37,2,0
A001032,2025-08,Two-year,67.65,2,0
A001033,2025-08,Two-year,74.42,0,0
A001034,2025-08,Two-year,117.04,3,0
A001035,2025-08,Two-year,102.23,1,0
A001036,2025-08,Two-year,74.75,2,0
A001037,2025-08,Two-year,75.97,0,0
A001038,2025-08,Two-year,80.25,0,0
A001039,2025-08,Two-year,65.72,2,0
A001040,2025-08,Two-year,81.97,1,0
A001041,2025-08,Two-year,46.41,3,0
A001042,2025-08,Two-year,86.8,1,0
A001043,2025-08,Two-year,73.11,1,0
A001044,2025-08,Two-year,78.31,2,0
A001045,2025-08,Two-year,78.32,0,0
A001046,2025-08,Two-year,81.08,0,0
A001047,2025-08,Two-year,84.94,2,0
A001048,2025-08,Two-year,49.01,0,0
A001049,2025-08,Two-year,71.2,0,0
A001050,2025-08,Two-year,84.02,0,0
A001051,2025-08,Two-year,74.96,0,0
A001052,2025-08,Two-year,71.53,1,0
A001053,2025-08,Two-year,63.27,2,0
A001054,2025-08,Two-year,56.69,0,0
A001055,2025-08,Two-year,72.37,1,0
A001056,2025-08,Two-year,72.91,4,0
A001057,2025-08,Two-year,72.88,0,0
A001058,2025-08,Two-year,97.44,0,0
A001059,2025-08,Two-year,90.87,0,0
A001060,2025-08,Two-year,84.1,0,0
A001061,2025-08,Two-year,100.11,1,0
A001062,2025-08,Two-year,88.04,0,0
A001063,2025-08,Two-year,85.36,2,0
A001064,2025-08,Two-year,79.62,0,0
A001065,2025-08,Two-year,68.78,1,0
A001066,2025-08,Two-year,76.65,2,0
A001067,2025-08,Two-year,84.73,1,0
A001068,2025-08,Two-year,91.68,0,0
A001069,2025-08,Two-year,59.96,3,0
A001070,2025-08,Two-year,69.37,2,0
A001071,2025-08,Two-year,66.91,1,0
A001072,2025-08,Two-year,76.03,0,0
A001073,2025-08,Two-year,62.64,0,0
A001074,2025-08,Two-year,69.37,0,0
A001075,2025-08,Two-year,73.54,4,0
A001076,2025-08,Two-year,79.92,0,0
A001077,2025-08,Two-year,74.86,2,0
A001078,2025-08,Two-year,84.95,2,0
A001079,2025-08,Two-year,89.16,2,0
A001080,2025-08,Two-year,67.72,0,0
A001081,2025-08,Two-year,83.88,1,0
A001082,2025-08,Two-year,96.66,3,0
A001083,2025-08,Two-year,92.46,2,0
A001084,2025-08,Two-year,106.3,0,0
A001085,2025-08,Two-year,75.21,1,1
A001086,2025-08,Two-year,106.99,0,0
A001087,2025-08,Two-year,70.51,4,0
A001088,2025-08,Two-year,95.32,2,0
A001089,2025-08,Two-year,84.05,0,0
A001090,2025-08,Two-year,87.58,1,0
A001091,2025-08,Two-year,87.87,1,0
A001092,2025-08,Two-year,73.82,0,0
A001093,2025-08,Two-year,80.92,1,0
A001094,2025-08,Two-year,77.65,2,0
A001095,2025-08,Two-year,60.04,2,0
A001096,2025-08,Two-year,97.42,1,0
A001097,2025-08,Two-year,66.27,0,0
A001098,2025-08,Two-year,70.47,2,0
A001099,2025-08,Two-year,60.63,4,1
A001100,2025-08,Two-year,99.01,0,0
A001101,2025-08,Two-year,86.46,2,0
A001102,2025-08,Two-year,96.52,2,0
A001103,2025-08,Two-year,78.92,0,1
A001104,2025-08,Two-year,86.92,3,0
A001105,2025-08,Two-year,74.78,2,0
A001106,2025-08,Two-year,95.64,0,0
A001107,2025-08,Two-year,75.47,0,0
A001108,2025-08,Two-year,66.08,1,0
A001109,2025-08,Two-year,61.53,0,0
A001110,2025-08,Two-year,105.93,4,0
A001111,2025-08,Two-year,83.21,1,0
A001112,2025-08,Two-year,75.57,2,0
A001113,2025-08,Two-year,75.6,2,0
A001114,2025-08,Two-year,65.11,0,0
A001115,2025-08,Two-year,70.1,0,0
A001116,2025-08,Two-year,70.04,1,0
A001117,2025-08,Two-year,60.21,0,0
A001118,2025-08,Two-year,83.93,0,0
A001119,2025-08,Two-year,73.57,0,0
A001120,2025-08,Two-year,77.17,0,0
A001121,2025-08,Two-year,74.79,0,0
A001122,2025-08,Two-year,67.04,1,0
A001123,2025-08,Two-year,82.73,2,0
A001124,2025-08,Two-year,75.86,1,0
A001125,2025-08,Two-year,93.33,2,0
A001126,2025-08,Two-year,108.04,0,0
A001127,2025-08,Two-year,100.49,2,0
A001128,2025-08,Two-year,73.51,0,0
A001129,2025-08,Two-year,77.53,5,0
A001130,2025-08,Two-year,70.59,2,0
A001131,2025-08,Two-year,75.21,1,0
A001132,2025-08,Two-year,78.79,3,0
A001133,2025-08,Two-year,53.42,0,0
A001134,2025-08,Two-year,86.82,1,0
A001135,2025-08,Two-year,84.71,1,0
A001136,2025-08,Two-year,56.63,5,1
A001137,2025-08,Two-year,92.43,2,0
A001138,2025-08,Two-year,106.2,0,0
A001139,2025-08,Two-year,88.64,1,0
A001140,2025-08,Two-year,99.63,1,0
A001141,2025-08,Two-year,87.53,1,0
A001142,2025-08,Two-year,68.34,0,0
A001143,2025-08,Two-year,73.21,0,0
A001144,2025-08,Two-year,79.3,0,0
A001145,2025-08,Two-year,77.06,1,0
A001146,2025-08,Two-year,81.62,2,0
A001147,2025-08,Two-year,73.0,1,0
A001148,2025-08,Two-year,87.93,1,0
A001149,2025-08,Two-year,83.73,0,0
A001150,2025-08,Two-year,86.22,1,0
A001151,2025-08,Two-year,58.88,2,0
A001152,2025-08,Two-year,87.52,2,0
A001153,2025-08,Two-year,98.47,2,0
A001154,2025-08,Two-year,64.8,1,0
A001155,2025-08,Two-year,99.93,0,0
A001156,2025-08,Two-year,71.7,1,0
A001157,2025-08,Two-year,84.38,0,0
A001158,2025-08,Two-year,79.02,0,0
A001159,2025-08,Two-year,47.43,2,0
A001160,2025-08,Two-year,84.49,3,0
A001161,2025-08,Two-year,68.55,0,0
A001162,2025-08,Two-year,69.17,2,0
A001163,2025-08,Two-year,82.82,1,0
A001164,2025-08,Two-year,123.7,3,0
