order_id,order_date,category,revenue_usd,returned,ship_days
O014135,2026-05-07,Apparel,42.26,0,3
O001633,2025-09-24,Apparel,93.18,0,5
O008133,2026-01-29,Apparel,16.16,0,4
O007286,2025-12-27,Home,139.15,0,2
O006464,2025-12-28,Apparel,51.97,0,4
O002324,2025-09-17,Electronics,131.49,0,4
O016496,2026-06-30,Home,88.97,0,4
O001007,2025-08-06,Home,103.08,0,2
O006126,2025-12-13,Apparel,27.78,0,4
O008488,2026-01-24,Electronics,90.14,0,3
O012280,2026-04-02,Apparel,142.42,1,4
O017469,2026-07-08,Apparel,99.16,0,5
O005094,2025-11-15,Electronics,96.19,0,3
O001308,2025-08-26,Home,8,0,3
O012868,2026-04-12,Electronics,99.02,0,5
O011278,2026-03-16,Apparel,102.54,0,5
O008998,2026-01-05,Home,58.49,0,2
O006577,2025-12-16,Electronics,207.82,0,4
O004549,2025-11-08,Apparel,62.82,0,3
O007091,2025-12-22,Electronics,209.81,0,2
O007890,2026-01-17,Apparel,27.87,0,3
O005591,2025-11-30,Home,24.07,0,3
O009379,2026-02-12,Apparel,68.76,0,3
O011178,2026-03-23,Apparel,83.3,1,4
O018337,2026-07-26,Home,65.34,0,3
O015733,2026-06-30,Apparel,61.2,0,5
O015570,2026-06-13,Apparel,35.43,1,2
O001591,2025-09-20,Apparel,69.41,1,3
O001228,2025-08-06,Home,67.42,0,5
O003148,2025-10-01,Apparel,114.71,0,3
O010233,2026-02-19,Electronics,208.92,0,3
O004950,2025-11-13,Electronics,68.55,0,4
O014376,2026-05-19,Electronics,8,0,2
O006231,2025-12-22,Apparel,23.04,0,2
O006334,2025-12-08,Apparel,45.18,0,4
O011240,2026-03-06,Apparel,78.53,1,4
O017183,2026-07-14,Apparel,30.77,0,4
O014700,2026-05-24,Electronics,139.64,0,2
O011014,2026-03-25,Apparel,80.21,1,3
O013852,2026-05-03,Apparel,65.52,0,2
O014696,2026-05-16,Electronics,254.8,0,4
O010771,2026-03-18,Apparel,50.69,0,1
O012456,2026-04-13,Apparel,40.88,0,3
O018048,2026-07-22,Home,88.94,0,2
O012895,2026-04-11,Electronics,107.68,0,2
O001090,2025-08-27,Home,118.93,0,4
O006695,2025-12-30,Electronics,236.54,0,1
O013153,2026-04-09,Electronics,171.13,0,2
O010988,2026-03-16,Apparel,58.36,0,4
O011467,2026-03-11,Electronics,134.86,0,4
O014637,2026-05-29,Electronics,133.06,0,4
O008580,2026-01-21,Electronics,277.21,1,3
O010323,2026-02-20,Home,80.26,0,4
O003166,2025-10-31,Apparel,55.35,1,3
O005632,2025-11-12,Home,82.3,0,1
O012446,2026-04-19,Apparel,51.78,0,4
O008266,2026-01-20,Apparel,56.66,0,3
O002735,2025-10-15,Apparel,137.87,0,3
O006149,2025-12-10,Apparel,73.86,0,5
O007324,2025-12-17,Home,95.84,0,4
O011898,2026-03-22,Home,47.93,0,1
O001264,2025-08-06,Home,85.29,0,2
O017064,2026-07-09,Apparel,103.46,0,3
O017084,2026-07-04,Apparel,49.94,0,3
O004967,2025-11-05,Electronics,271.8,0,4
O003672,2025-10-03,Electronics,88.28,0,3
O000712,2025-08-07,Electronics,316.7,0,5
O014537,2026-05-24,Electronics,222.9,0,4
O008534,2026-01-25,Electronics,196.73,0,4
O014987,2026-05-11,Home,98.3,0,3
O007351,2025-12-08,Home,8,0,1
O014648,2026-05-05,Electronics,150.54,0,2
O017806,2026-07-31,Electronics,152.44,0,5
O005559,2025-11-16,Home,51.84,0,4
O002133,2025-09-15,Electronics,104.06,0,2
O009842,2026-02-24,Electronics,197.56,0,3
O007758,2026-01-28,Apparel,36.96,1,3
O009318,2026-02-27,Apparel,58.88,0,2
O000746,2025-08-17,Electronics,203.61,0,5
O002654,2025-09-18,Home,60.25,0,3
O006027,2025-12-11,Apparel,94.52,1,2
O014130,2026-05-10,Apparel,63.69,0,3
O013940,2026-05-07,Apparel,68.16,0,3
O004082,2025-10-24,Home,59.21,0,2
O004238,2025-11-12,Apparel,47.98,0,5
O008867,2026-01-16,Home,31.81,0,4
O010819,2026-03-17,Apparel,61.55,0,4
O006067,2025-12-28,Apparel,80.78,0,5
O007895,2026-01-24,Apparel,58.74,0,1
O000756,2025-08-23,Electronics,203.36,0,1
O010207,2026-02-13,Electronics,104.08,0,3
O013200,2026-04-21,Electronics,163.05,0,2
O012561,2026-04-23,Apparel,89.49,0,4
O004753,2025-11-01,Apparel,56.29,0,6
O013983,2026-05-04,Apparel,75.17,0,5
O010291,2026-02-11,Home,98.29,0,4
O014086,2026-05-29,Apparel,44.93,1,5
O014809,2026-05-27,Electronics,139.92,0,4
O001812,2025-09-10,Apparel,59.48,0,4
O004517,2025-11-25,Apparel,50.61,0,3
O013086,2026-04-24,Electronics,150.77,0,2
O012837,2026-04-14,Electronics,125.37,0,3
O006995,2025-12-18,Electronics,134.62,0,2
O009911,2026-02-27,Electronics,97.43,0,6
O003771,2025-10-28,Home,117.15,0,2
O011638,2026-03-31,Electronics,52.25,0,1
O018366,2026-07-26,Home,126.07,0,1
O006016,2025-12-18,Apparel,95.54,1,4
O001163,2025-08-01,Home,65.49,0,4
O005708,2025-11-16,Home,110.42,0,3
O016190,2026-06-10,Electronics,154.96,0,3
O007937,2026-01-12,Apparel,58.33,1,3
O001104,2025-08-02,Home,64.32,0,3
O009590,2026-02-22,Apparel,58.37,0,3
O004523,2025-11-11,Apparel,62.53,0,2
O006267,2025-12-20,Apparel,52.7,0,4
O010647,2026-02-02,Home,79.44,0,4
O005340,2025-11-13,Home,75.33,0,1
O009447,2026-02-23,Apparel,70.43,0,5
O012423,2026-04-15,Apparel,39.58,1,5
O007889,2026-01-11,Apparel,58.14,0,3
O015792,2026-06-15,Apparel,68.14,0,2
O016742,2026-06-11,Home,121.65,0,2
O001914,2025-09-27,Electronics,8,0,5
O009438,2026-02-09,Apparel,30.94,1,4
O013092,2026-04-14,Electronics,265.5,0,4
O017322,2026-07-12,Apparel,63.73,0,3
O005785,2025-12-21,Apparel,58.58,0,3
O000971,2025-08-18,Home,147.0,0,2
O006636,2025-12-20,Electronics,174.88,0,3
O003076,2025-10-20,Apparel,84.95,0,4
O017544,2026-07-16,Electronics,87.2,0,3
O002985,2025-10-11,Apparel,14.55,0,3
O004893,2025-11-27,Electronics,92.5,0,3
O003830,2025-10-28,Home,70.8,0,4
O001160,2025-08-07,Home,150.19,0,5
O000735,2025-08-28,Electronics,122.05,0,4
O016417,2026-06-17,Home,103.14,0,4
O001261,2025-08-16,Home,86.85,0,5
O005656,2025-11-24,Home,116.4,0,4
O000882,2025-08-02,Electronics,243.55,0,2
O006039,2025-12-25,Apparel,51.27,0,3
O007083,2025-12-16,Electronics,108.86,0,4
O006976,2025-12-12,Electronics,74.64,1,3
O000556,2025-08-30,Electronics,237.04,0,4
O005246,2025-11-12,Electronics,114.61,0,3
O010369,2026-02-22,Home,134.19,0,4
O000263,2025-08-18,Apparel,97.25,0,4
O006988,2025-12-16,Electronics,179.27,0,5
O017850,2026-07-17,Electronics,173.04,0,3
O011054,2026-03-17,Apparel,105.93,0,5
O007388,2025-12-14,Home,75.59,1,4
O013467,2026-04-20,Home,38.44,0,4
O008169,2026-01-08,Apparel,82.3,0,4
O006391,2025-12-14,Apparel,64.86,0,2
O004803,2025-11-04,Electronics,109.05,0,2
O001153,2025-08-28,Home,71.99,0,4
O004572,2025-11-03,Apparel,56.64,0,6
O013695,2026-05-10,Apparel,84.38,0,4
O002457,2025-09-21,Home,44.81,0,4
O014266,2026-05-26,Apparel,55.71,0,5
O000887,2025-08-28,Electronics,269.05,0,3
O009466,2026-02-13,Apparel,63.5,0,4
O016939,2026-07-14,Apparel,29.01,0,3
O012073,2026-03-09,Home,71.99,1,4
O009302,2026-02-21,Apparel,101.0,0,3
O005449,2025-11-10,Home,138.86,0,3
O002399,2025-09-14,Home,30.34,0,4
O011739,2026-03-15,Electronics,133.46,0,5
O013895,2026-05-14,Apparel,62.73,0,3
O005005,2025-11-09,Electronics,219.43,0,2
O004542,2025-11-03,Apparel,55.68,0,4
O014678,2026-05-28,Electronics,245.26,0,1
O010709,2026-03-10,Apparel,56.59,1,3
O001719,2025-09-14,Apparel,78.14,0,3
O007337,2025-12-05,Home,137.13,0,3
O014915,2026-05-13,Home,48.12,0,4
O014701,2026-05-26,Electronics,161.33,0,3
O013886,2026-05-20,Apparel,50.05,1,2
O011813,2026-03-13,Home,57.69,0,3
O000524,2025-08-22,Electronics,125.05,0,3
O013843,2026-05-31,Apparel,8,0,3
O016309,2026-06-09,Electronics,233.87,0,3
O013140,2026-04-28,Electronics,90.57,0,5
O000578,2025-08-14,Electronics,177.38,0,2
O000585,2025-08-28,Electronics,148.72,0,4
O011642,2026-03-12,Electronics,219.77,0,2
O002831,2025-10-15,Apparel,72.88,0,1
O003612,2025-10-06,Electronics,166.09,0,1
O015260,2026-06-20,Apparel,48.8,0,4
O011908,2026-03-24,Home,147.11,0,3
O013555,2026-04-04,Home,106.85,0,3
O005900,2025-12-06,Apparel,8,0,5
O006291,2025-12-07,Apparel,34.1,1,2
O002045,2025-09-01,Electronics,111.06,0,4
O001463,2025-09-23,Apparel,88.94,0,3
O002645,2025-09-17,Home,104.26,0,3
O015026,2026-05-26,Home,79.71,0,4
O018156,2026-07-16,Home,8,0,3
O004356,2025-11-30,Apparel,39.0,0,2
O014622,2026-05-16,Electronics,305.86,0,3
O014217,2026-05-10,Apparel,123.58,0,3
O009733,2026-02-11,Apparel,89.04,0,2
O011445,2026-03-02,Electronics,127.56,0,4
O001326,2025-08-20,Home,121.03,0,5
O013627,2026-04-02,Home,89.52,0,1
O011930,2026-03-11,Home,44.95,0,4
O016132,2026-06-05,Electronics,199.32,0,1
O007669,2025-12-05,Home,97.76,0,4
O012974,2026-04-12,Electronics,94.97,0,1
O016227,2026-06-09,Electronics,186.55,0,3
O006581,2025-12-19,Electronics,207.92,0,4
O018039,2026-07-09,Home,98.97,1,2
O005358,2025-11-06,Home,63.04,0,4
O002613,2025-09-11,Home,46.22,0,3
O009463,2026-02-10,Apparel,78.24,0,2
O015839,2026-06-26,Apparel,37.83,0,2
O009975,2026-02-09,Electronics,128.66,0,3
O000400,2025-08-27,Apparel,89.67,1,2
O011503,2026-03-04,Electronics,103.73,0,2
O013433,2026-04-25,Home,102.65,0,2
O004149,2025-11-05,Apparel,38.62,0,4
O010801,2026-03-18,Apparel,63.38,0,5
O000739,2025-08-16,Electronics,133.76,0,2
O003439,2025-10-03,Electronics,186.47,1,2
O017396,2026-07-16,Apparel,47.95,0,2
O014643,2026-05-17,Electronics,180.23,0,3
O008382,2026-01-05,Electronics,277.46,0,2
O014202,2026-05-30,Apparel,42.81,1,3
O010985,2026-03-13,Apparel,84.48,0,4
O012124,2026-03-25,Home,94.16,1,4
O014796,2026-05-10,Electronics,190.35,0,2
O012018,2026-03-07,Home,55.05,0,4
O002456,2025-09-11,Home,133.22,0,4
O006249,2025-12-15,Apparel,99.4,0,4
O012299,2026-04-30,Apparel,96.62,0,2
O002879,2025-10-02,Apparel,121.98,0,4
O011047,2026-03-28,Apparel,58.61,0,4
O002054,2025-09-05,Electronics,152.03,0,4
O015914,2026-06-30,Electronics,8,1,4
O013231,2026-04-19,Electronics,95.0,0,2
O005016,2025-11-02,Electronics,60.05,0,3
O015281,2026-06-20,Apparel,96.82,0,4
O014553,2026-05-22,Electronics,93.96,0,3
O002040,2025-09-04,Electronics,207.13,0,3
O009924,2026-02-07,Electronics,49.32,0,1
O000555,2025-08-16,Electronics,136.0,0,4
O013057,2026-04-20,Electronics,83.35,0,3
O000272,2025-08-29,Apparel,41.69,0,3
O007660,2025-12-29,Home,14.74,0,2
O001359,2025-09-11,Apparel,25.24,0,5
O000839,2025-08-05,Electronics,199.72,0,2
O012691,2026-04-09,Apparel,68.53,0,3
O012473,2026-04-11,Apparel,34.21,0,2
O005373,2025-11-02,Home,132.78,1,2
O014042,2026-05-29,Apparel,91.58,0,1
O002326,2025-09-25,Electronics,212.83,0,5
O013301,2026-04-05,Home,96.63,0,6
O013790,2026-05-28,Apparel,81.14,0,2
O007903,2026-01-14,Apparel,90.98,0,4
O015771,2026-06-22,Apparel,111.31,0,1
O002439,2025-09-10,Home,70.81,0,3
O000415,2025-08-23,Apparel,79.11,0,2
O007475,2025-12-07,Home,110.25,0,4
O011744,2026-03-09,Electronics,127.9,0,4
O014947,2026-05-16,Home,114.81,0,2
O018348,2026-07-05,Home,74.13,0,1
O015424,2026-06-23,Apparel,50.16,1,4
O008549,2026-01-15,Electronics,251.15,0,3
O014174,2026-05-11,Apparel,55.45,0,3
O014853,2026-05-17,Home,83.2,0,4
O008956,2026-01-15,Home,74.56,0,3
O010360,2026-02-07,Home,136.78,0,5
O012163,2026-03-01,Home,8,0,4
O003019,2025-10-25,Apparel,109.96,0,5
O002779,2025-10-10,Apparel,47.19,0,3
O005568,2025-11-15,Home,65.94,0,2
O014962,2026-05-01,Home,32.64,0,3
O006488,2025-12-24,Apparel,40.39,1,3
O016619,2026-06-19,Home,60.12,0,5
O007100,2025-12-22,Electronics,168.22,0,2
O011725,2026-03-14,Electronics,85.8,0,3
O010948,2026-03-31,Apparel,72.09,1,3
O008859,2026-01-25,Home,91.15,1,4
O000913,2025-08-05,Electronics,266.47,0,2
O011641,2026-03-18,Electronics,113.92,0,4
O002662,2025-09-12,Home,14.06,0,2
O005394,2025-11-07,Home,93.14,0,4
O017533,2026-07-22,Electronics,203.63,1,1
O012331,2026-04-04,Apparel,63.8,1,4
O001274,2025-08-22,Home,108.25,0,4
O009279,2026-02-08,Apparel,122.61,0,3
O009728,2026-02-21,Apparel,80.86,0,3
O000292,2025-08-08,Apparel,76.96,0,3
O012883,2026-04-03,Electronics,147.1,0,2
O000214,2025-08-17,Apparel,52.12,0,3
O007022,2025-12-21,Electronics,48.08,1,6
O004360,2025-11-14,Apparel,11.8,0,5
O014018,2026-05-18,Apparel,15.73,1,4
O015555,2026-06-05,Apparel,59.67,0,2
O007028,2025-12-30,Electronics,164.66,0,4
O013749,2026-05-12,Apparel,87.64,0,3
O017650,2026-07-29,Electronics,262.25,0,2
O015842,2026-06-27,Apparel,50.16,0,5
O015882,2026-06-29,Apparel,34.6,0,3
O001681,2025-09-28,Apparel,94.62,0,3
O010523,2026-02-17,Home,46.57,0,5
O006840,2025-12-28,Electronics,172.52,0,1
O007743,2026-01-12,Apparel,79.48,1,4
O015149,2026-05-19,Home,52.2,0,3
O010550,2026-02-21,Home,102.93,0,2
O013175,2026-04-02,Electronics,197.0,0,4
O014565,2026-05-15,Electronics,111.82,0,4
O003026,2025-10-12,Apparel,34.19,0,2
O016690,2026-06-21,Home,90.63,0,3
O001015,2025-08-02,Home,40.53,0,3
O011934,2026-03-03,Home,10.49,0,1
O006875,2025-12-23,Electronics,180.35,0,3
O000719,2025-08-04,Electronics,207.5,0,4
O016221,2026-06-26,Electronics,74.1,0,2
O012412,2026-04-04,Apparel,15.93,0,2
O013720,2026-05-14,Apparel,49.45,0,3
O001699,2025-09-19,Apparel,76.54,0,4
O009927,2026-02-23,Electronics,166.38,0,5
O015239,2026-06-20,Apparel,77.66,0,2
O015136,2026-05-14,Home,117.51,0,2
O007897,2026-01-03,Apparel,33.89,0,3
O010641,2026-02-12,Home,49.98,0,1
O000345,2025-08-02,Apparel,80.91,0,4
O006799,2025-12-20,Electronics,137.82,0,5
O017140,2026-07-10,Apparel,56.17,0,2
O014691,2026-05-08,Electronics,207.97,0,3
O007421,2025-12-29,Home,125.55,0,5
O001876,2025-09-24,Apparel,45.06,0,1
O015751,2026-06-26,Apparel,115.22,0,2
O018096,2026-07-15,Home,112.71,0,4
O010010,2026-02-16,Electronics,171.97,0,2
O006271,2025-12-26,Apparel,79.56,0,3
O009035,2026-01-07,Home,57.02,0,3
O014073,2026-05-26,Apparel,104.89,0,4
O001384,2025-09-05,Apparel,109.07,0,4
O016888,2026-07-31,Apparel,49.84,0,1
O003480,2025-10-01,Electronics,62.2,0,4
O015144,2026-05-03,Home,112.51,1,2
O004051,2025-10-07,Home,68.13,0,4
O007293,2025-12-22,Home,83.98,0,4
O002575,2025-09-17,Home,105.5,0,2
O000606,2025-08-18,Electronics,326.19,0,3
O008276,2026-01-27,Apparel,91.99,0,5
O013338,2026-04-12,Home,63.06,0,1
O000479,2025-08-04,Apparel,8,0,4
O007957,2026-01-05,Apparel,27.38,1,2
O010394,2026-02-24,Home,113.32,0,1
O016269,2026-06-24,Electronics,130.15,0,2
O001861,2025-09-10,Apparel,112.68,1,3
O008067,2026-01-27,Apparel,68.15,0,2
O010209,2026-02-06,Electronics,264.76,0,4
O007530,2025-12-09,Home,80.13,0,4
O003102,2025-10-22,Apparel,28.98,0,4
O003000,2025-10-01,Apparel,62.63,0,1
O011817,2026-03-07,Home,68.9,0,2
O000743,2025-08-11,Electronics,150.63,0,2
O005691,2025-11-13,Home,126.59,0,2
O006946,2025-12-09,Electronics,268.7,0,2
O006298,2025-12-19,Apparel,18.01,0,3
O005158,2025-11-28,Electronics,222.15,0,4
O015661,2026-06-30,Apparel,28.11,0,2
O004808,2025-11-14,Electronics,146.28,0,3
O017640,2026-07-10,Electronics,144.9,0,1
O013561,2026-04-06,Home,37.99,0,1
O001267,2025-08-16,Home,37.16,0,1
O015271,2026-06-14,Apparel,75.32,0,3
O016827,2026-07-03,Apparel,80.35,0,3
O002091,2025-09-23,Electronics,142.42,0,4
O012472,2026-04-03,Apparel,86.09,0,2
O010027,2026-02-08,Electronics,130.1,0,5
O005503,2025-11-20,Home,120.83,0,3
O007442,2025-12-09,Home,86.72,0,1
O007999,2026-01-13,Apparel,54.35,0,4
O006250,2025-12-15,Apparel,94.26,1,4
O018429,2026-07-06,Home,93.15,0,4
O003929,2025-10-20,Home,77.85,0,3
O006680,2025-12-28,Electronics,118.24,0,1
O014687,2026-05-06,Electronics,210.32,0,3
O012767,2026-04-25,Apparel,70.23,0,2
O003430,2025-10-31,Electronics,218.2,0,3
O016636,2026-06-09,Home,93.84,0,2
O001834,2025-09-17,Apparel,52.08,0,2
O002068,2025-09-27,Electronics,153.08,0,3
O010162,2026-02-16,Electronics,162.05,0,2
O009685,2026-02-14,Apparel,57.39,0,3
O002962,2025-10-06,Apparel,44.3,1,4
O008370,2026-01-11,Electronics,114.01,0,2
O014289,2026-05-13,Apparel,69.63,0,4
O002743,2025-10-04,Apparel,97.4,0,4
O007683,2025-12-25,Home,66.12,0,3
O007674,2025-12-01,Home,102.96,0,4
O004884,2025-11-15,Electronics,231.09,0,4
O001444,2025-09-08,Apparel,10.61,1,5
O017072,2026-07-15,Apparel,53.7,0,4
O003893,2025-10-16,Home,91.91,0,4
O013633,2026-04-12,Home,74.99,0,4
O014027,2026-05-15,Apparel,47.94,1,3
O016969,2026-07-29,Apparel,17.66,0,3
O016090,2026-06-10,Electronics,145.65,0,2
O003778,2025-10-18,Home,43.98,0,4
O009142,2026-01-11,Home,103.73,0,1
O008284,2026-01-05,Apparel,42.78,0,4
O012239,2026-04-23,Apparel,37.41,0,3
O009903,2026-02-23,Electronics,213.08,0,1
O001778,2025-09-28,Apparel,64.74,0,5
O016943,2026-07-25,Apparel,8,0,4
O008726,2026-01-21,Electronics,216.73,0,4
O010902,2026-03-17,Apparel,63.02,0,3
O004979,2025-11-21,Electronics,231.74,0,3
O010305,2026-02-20,Home,141.65,0,2
O017979,2026-07-16,Electronics,327.59,0,5
O011136,2026-03-31,Apparel,51.62,0,3
O011676,2026-03-02,Electronics,103.66,0,1
O013693,2026-05-29,Apparel,41.18,0,3
O002393,2025-09-28,Home,123.98,0,4
O007001,2025-12-12,Electronics,35.75,0,5
O001867,2025-09-21,Apparel,50.62,0,1
O016218,2026-06-12,Electronics,153.82,0,3
O014148,2026-05-23,Apparel,57.66,0,5
O013505,2026-04-28,Home,51.79,0,2
O016219,2026-06-14,Electronics,134.82,0,3
O015908,2026-06-10,Electronics,222.12,0,2
O004072,2025-10-20,Home,90.53,1,6
O017063,2026-07-24,Apparel,32.85,0,4
O002269,2025-09-07,Electronics,183.46,0,4
O004386,2025-11-09,Apparel,74.43,0,4
O002147,2025-09-08,Electronics,76.07,0,5
O017115,2026-07-27,Apparel,72.89,0,5
O016202,2026-06-02,Electronics,137.96,0,4
O008241,2026-01-17,Apparel,65.62,1,5
O004232,2025-11-04,Apparel,83.84,0,2
O005608,2025-11-14,Home,91.17,0,3
O007952,2026-01-30,Apparel,69.18,0,6
O001538,2025-09-03,Apparel,54.76,0,4
O012067,2026-03-02,Home,72.83,0,5
O002424,2025-09-16,Home,8,0,3
O003223,2025-10-22,Apparel,32.67,0,2
O014914,2026-05-09,Home,35.56,0,3
O013038,2026-04-28,Electronics,253.1,0,1
O007789,2026-01-29,Apparel,28.55,0,4
O001297,2025-08-02,Home,79.41,0,2
O000013,2025-08-13,Apparel,59.41,0,4
O008288,2026-01-07,Apparel,70.09,0,5
O010922,2026-03-16,Apparel,47.2,0,3
O017978,2026-07-03,Electronics,200.45,0,1
O016302,2026-06-19,Electronics,137.79,0,1
O008938,2026-01-05,Home,120.1,0,3
O013294,2026-04-13,Home,146.54,0,5
O000818,2025-08-20,Electronics,175.76,0,5
O009793,2026-02-21,Apparel,73.26,0,2
O018309,2026-07-12,Home,63.82,1,3
O002382,2025-09-10,Home,38.62,0,4
O008309,2026-01-21,Apparel,57.58,1,3
O006760,2025-12-09,Electronics,234.2,0,3
O008550,2026-01-21,Electronics,211.11,0,3
O004415,2025-11-06,Apparel,56.77,0,5
O006527,2025-12-01,Electronics,229.91,0,3
O016186,2026-06-02,Electronics,58.93,0,2
O006746,2025-12-17,Electronics,139.09,0,2
O006770,2025-12-11,Electronics,135.04,0,5
O004989,2025-11-08,Electronics,183.62,0,5
O013269,2026-04-16,Home,114.71,1,5
O017803,2026-07-30,Electronics,80.76,1,1
O017048,2026-07-11,Apparel,49.0,0,2
O007615,2025-12-24,Home,72.62,0,5
O006779,2025-12-16,Electronics,148.0,0,5
O006997,2025-12-07,Electronics,48.98,0,2
O014805,2026-05-05,Electronics,81.0,0,3
O003384,2025-10-27,Electronics,118.76,0,5
O014001,2026-05-18,Apparel,81.83,0,2
O009944,2026-02-03,Electronics,152.44,0,3
O002087,2025-09-19,Electronics,85.18,0,3
O006314,2025-12-09,Apparel,84.22,0,4
O004341,2025-11-01,Apparel,19.49,0,2
O016985,2026-07-01,Apparel,76.91,0,4
O015381,2026-06-08,Apparel,74.22,0,3
O014889,2026-05-18,Home,8,0,1
O014745,2026-05-11,Electronics,126.79,0,4
O007444,2025-12-20,Home,58.33,0,2
O000715,2025-08-24,Electronics,196.7,0,4
O011465,2026-03-08,Electronics,149.13,0,1
O016328,2026-06-21,Electronics,174.14,0,2
O011390,2026-03-04,Electronics,142.11,0,3
O010328,2026-02-24,Home,96.05,0,2
O015980,2026-06-29,Electronics,126.48,0,5
O001363,2025-09-07,Apparel,8,0,4
O011557,2026-03-28,Electronics,201.28,0,4
O017683,2026-07-18,Electronics,329.35,0,2
O005084,2025-11-21,Electronics,106.27,0,2
O003272,2025-10-10,Apparel,22.58,0,2
O011371,2026-03-23,Electronics,120.98,0,3
O001001,2025-08-25,Home,71.89,0,4
O010854,2026-03-28,Apparel,93.88,1,3
O017231,2026-07-18,Apparel,35.23,0,1
O018043,2026-07-03,Home,122.2,0,2
O001715,2025-09-26,Apparel,84.76,0,4
O016103,2026-06-28,Electronics,148.76,0,2
O000542,2025-08-18,Electronics,160.19,0,3
O011195,2026-03-29,Apparel,45.22,0,3
O004861,2025-11-18,Electronics,253.85,0,2
O017470,2026-07-08,Apparel,50.06,0,1
O015331,2026-06-05,Apparel,34.79,1,4
O005361,2025-11-22,Home,104.18,0,4
O009946,2026-02-11,Electronics,45.47,0,3
O015367,2026-06-29,Apparel,46.65,0,3
O003828,2025-10-15,Home,136.93,0,1
O000921,2025-08-02,Electronics,161.35,0,3
O000095,2025-08-27,Apparel,63.48,0,2
O016115,2026-06-20,Electronics,104.35,0,2
O001986,2025-09-17,Electronics,199.06,0,2
O003408,2025-10-09,Electronics,238.64,0,3
O013636,2026-04-11,Home,121.91,0,4
O015636,2026-06-27,Apparel,80.98,1,2
O001941,2025-09-28,Electronics,185.21,1,3
O006655,2025-12-08,Electronics,56.79,0,3
O011410,2026-03-29,Electronics,131.21,0,1
O008996,2026-01-19,Home,121.84,0,5
O012277,2026-04-24,Apparel,95.1,1,4
O000997,2025-08-27,Home,70.43,0,3
O017260,2026-07-06,Apparel,49.08,0,2
O012567,2026-04-06,Apparel,61.58,0,3
O003263,2025-10-24,Apparel,36.51,0,6
O006826,2025-12-12,Electronics,151.81,0,4
O006715,2025-12-24,Electronics,245.19,1,4
O004167,2025-11-15,Apparel,106.61,0,4
O009470,2026-02-05,Apparel,94.18,0,4
O010957,2026-03-16,Apparel,47.21,0,5
O001708,2025-09-22,Apparel,69.43,0,2
O012378,2026-04-25,Apparel,117.0,0,4
O005163,2025-11-28,Electronics,163.41,0,3
O011479,2026-03-15,Electronics,247.01,0,4
O013253,2026-04-20,Electronics,122.94,0,3
O010532,2026-02-22,Home,106.06,0,3
O008351,2026-01-11,Electronics,96.59,0,4
O015384,2026-06-15,Apparel,33.39,0,3
O006846,2025-12-30,Electronics,179.91,0,2
O014666,2026-05-01,Electronics,114.54,0,2
O013156,2026-04-29,Electronics,64.03,0,3
O009064,2026-01-25,Home,61.45,0,4
O016198,2026-06-28,Electronics,291.98,0,3
O010473,2026-02-09,Home,24.24,0,2
O006629,2025-12-22,Electronics,119.85,0,1
O004405,2025-11-15,Apparel,62.71,0,4
O012321,2026-04-11,Apparel,31.31,0,4
O017917,2026-07-20,Electronics,120.12,0,3
O002502,2025-09-22,Home,115.5,0,3
O004873,2025-11-29,Electronics,123.34,1,4
O007214,2025-12-05,Electronics,81.78,0,3
O002171,2025-09-18,Electronics,247.98,0,3
O018131,2026-07-18,Home,119.13,0,2
O017923,2026-07-02,Electronics,83.65,0,4
O004566,2025-11-14,Apparel,49.89,0,4
O004491,2025-11-04,Apparel,52.58,0,3
O010437,2026-02-12,Home,143.92,0,4
O006305,2025-12-18,Apparel,35.68,1,4
O008769,2026-01-22,Electronics,177.64,0,3
O010261,2026-02-15,Electronics,304.7,0,3
O016216,2026-06-22,Electronics,132.83,0,5
