account_id,month,segment,utilization_pct,monthly_spend_usd,delinquent_30d
C000689,2025-08,Near-prime,59,1105,0
C000690,2025-08,Near-prime,59,797,0
C000691,2025-08,Near-prime,71,908,0
C000692,2025-08,Near-prime,51,956,0
C000693,2025-08,Near-prime,48,594,0
C000694,2025-08,Near-prime,23,692,0
C000695,2025-08,Near-prime,1,274,0
C000696,2025-08,Near-prime,39,1003,0
C000697,2025-08,Near-prime,41,1789,0
C000698,2025-08,Near-prime,46,931,0
C000699,2025-08,Near-prime,40,1115,0
C000700,2025-08,Near-prime,66,1097,0
C000701,2025-08,Near-prime,43,1763,0
C000702,2025-08,Near-prime,78,625,0
C000703,2025-08,Near-prime,63,609,0
C000704,2025-08,Near-prime,44,1504,0
C000705,2025-08,Near-prime,51,825,0
C000706,2025-08,Near-prime,36,1174,0
C000707,2025-08,Near-prime,46,792,0
C000708,2025-08,Near-prime,37,1452,0
C000709,2025-08,Near-prime,27,854,0
C000710,2025-08,Near-prime,41,244,0
C000711,2025-08,Near-prime,54,1388,0
C000712,2025-08,Near-prime,22,1029,0
C000713,2025-08,Near-prime,57,1779,0
C000714,2025-08,Near-prime,67,858,0
C000715,2025-08,Near-prime,86,2395,0
C000716,2025-08,Near-prime,76,1177,0
C000717,2025-08,Near-prime,25,1090,0
C000718,2025-08,Near-prime,21,908,0
C000719,2025-08,Near-prime,69,1223,0
C000720,2025-08,Near-prime,58,1355,0
C000721,2025-08,Near-prime,53,1460,0
C000722,2025-08,Near-prime,53,1511,0
C000723,2025-08,Near-prime,48,948,0
C000724,2025-08,Near-prime,71,51,0
C000725,2025-08,Near-prime,70,1163,0
C000726,2025-08,Near-prime,31,890,0
C000727,2025-08,Near-prime,42,678,0
C000728,2025-08,Near-prime,28,513,0
C000729,2025-08,Near-prime,58,853,0
C000730,2025-08,Near-prime,30,1291,0
C000731,2025-08,Near-prime,32,1100,0
C000732,2025-08,Near-prime,59,864,0
C000733,2025-08,Near-prime,45,1214,0
C000734,2025-08,Near-prime,42,1636,0
C000735,2025-08,Near-prime,62,1115,0
C000736,2025-08,Near-prime,71,489,0
C000737,2025-08,Near-prime,38,248,0
C000738,2025-08,Near-prime,46,619,0
C000739,2025-08,Near-prime,42,320,0
C000740,2025-08,Near-prime,65,1368,0
C000741,2025-08,Near-prime,66,1305,0
C000742,2025-08,Near-prime,41,817,0
C000743,2025-08,Near-prime,75,1070,0
C000744,2025-08,Near-prime,86,313,0
C000745,2025-08,Near-prime,24,503,0
C000746,2025-08,Near-prime,53,741,0
C000747,2025-08,Near-prime,14,988,0
C000748,2025-08,Near-prime,86,882,0
C000749,2025-08,Near-prime,60,434,0
C000750,2025-08,Near-prime,58,492,0
C000751,2025-08,Near-prime,37,912,0
C000752,2025-08,Near-prime,75,1205,0
C000753,2025-08,Near-prime,58,1100,0
C000754,2025-08,Near-prime,72,435,0
C000755,2025-08,Near-prime,67,1138,0
C000756,2025-08,Near-prime,59,1200,0
C000757,2025-08,Near-prime,63,876,0
C000758,2025-08,Near-prime,60,1602,0
C000759,2025-08,Near-prime,42,228,0
C000760,2025-08,Near-prime,63,1878,1
C000761,2025-08,Near-prime,50,1420,0
C000762,2025-08,Near-prime,31,1594,1
C000763,2025-08,Near-prime,37,879,0
C000764,2025-08,Near-prime,64,508,0
C000765,2025-08,Near-prime,82,1241,1
C000766,2025-08,Near-prime,64,411,0
C000767,2025-08,Near-prime,62,466,0
C000768,2025-08,Near-prime,33,1639,0
C000769,2025-08,Near-prime,69,996,0
C000770,2025-08,Near-prime,33,680,0
C000771,2025-08,Near-prime,95,1029,0
C000772,2025-08,Near-prime,61,1037,0
C000773,2025-08,Near-prime,69,954,0
C000774,2025-08,Near-prime,48,1534,0
C000775,2025-08,Near-prime,54,1119,0
C000776,2025-08,Near-prime,65,996,0
C000777,2025-08,Near-prime,38,1442,0
C000778,2025-08,Near-prime,79,1123,0
C000779,2025-08,Near-prime,68,994,0
C000780,2025-08,Near-prime,70,765,0
C000781,2025-08,Near-prime,31,1384,0
C000782,2025-08,Near-prime,56,964,0
C000783,2025-08,Near-prime,60,957,0
C000784,2025-08,Near-prime,53,1094,0
C000785,2025-08,Near-prime,34,770,0
C000786,2025-08,Near-prime,25,1072,0
C000787,2025-08,Near-prime,58,1089,0
C000788,2025-08,Near-prime,50,1949,1
C000789,2025-08,Near-prime,68,1062,0
C000790,2025-08,Near-prime,75,988,0
C000791,2025-08,Near-prime,29,1313,0
C000792,2025-08,Near-prime,62,375,0
C000793,2025-08,Near-prime,41,70,0
C000794,2025-08,Near-prime,75,1258,0
C000795,2025-08,Near-prime,47,1121,0
C000796,2025-08,Near-prime,55,791,0
C000797,2025-08,Near-prime,63,79,0
C000798,2025-08,Near-prime,44,907,0
C000799,2025-08,Near-prime,47,836,0
C000800,2025-08,Near-prime,54,1499,0
C000801,2025-08,Near-prime,58,1615,0
C000802,2025-08,Near-prime,31,900,0
C000803,2025-08,Near-prime,47,1311,0
C000804,2025-08,Near-prime,28,1431,0
C000805,2025-08,Near-prime,48,1329,0
C000806,2025-08,Near-prime,53,1209,0
C000807,2025-08,Near-prime,30,1318,1
C000808,2025-08,Near-prime,50,896,0
C000809,2025-08,Near-prime,20,1168,0
C000810,2025-08,Near-prime,84,666,0
C000811,2025-08,Near-prime,34,479,0
C000812,2025-08,Near-prime,72,1042,0
C000813,2025-08,Near-prime,58,1703,0
C000814,2025-08,Near-prime,39,395,0
C000815,2025-08,Near-prime,57,0,0
C000816,2025-08,Near-prime,85,1316,0
C000817,2025-08,Near-prime,73,832,0
C000818,2025-08,Near-prime,53,1173,0
C000819,2025-08,Near-prime,52,526,0
C000820,2025-08,Near-prime,42,1438,0
C000821,2025-08,Near-prime,33,116,0
C000822,2025-08,Near-prime,43,1467,0
C000823,2025-08,Near-prime,91,1251,0
C000824,2025-08,Near-prime,58,1000,0
C000825,2025-08,Near-prime,48,1611,0
C000826,2025-08,Near-prime,49,376,0
C000827,2025-08,Near-prime,41,1238,0
C000828,2025-08,Near-prime,45,916,0
C000829,2025-08,Near-prime,44,1498,0
C000830,2025-08,Near-prime,48,1293,0
C000831,2025-08,Near-prime,40,850,0
C000832,2025-08,Near-prime,95,581,0
C000833,2025-08,Near-prime,64,1652,0
C000834,2025-08,Near-prime,38,305,0
C000835,2025-08,Near-prime,72,1234,0
C000836,2025-08,Near-prime,78,1589,0
C000837,2025-08,Near-prime,47,1364,0
C000838,2025-08,Near-prime,13,695,0
C000839,2025-08,Near-prime,39,483,0
C000840,2025-08,Near-prime,27,995,0
C000841,2025-08,Near-prime,50,1020,0
C000842,2025-08,Near-prime,85,754,0
C000843,2025-08,Near-prime,38,1539,0
C000844,2025-08,Near-prime,53,1452,1
C000845,2025-08,Near-prime,53,943,0
C000846,2025-08,Near-prime,50,710,0
C000847,2025-08,Near-prime,21,1067,0
C000848,2025-08,Near-prime,51,1093,0
C000849,2025-08,Near-prime,20,1610,0
C000850,2025-08,Near-prime,46,750,0
C000851,2025-08,Near-prime,54,228,0
C000852,2025-08,Near-prime,23,778,0
C000853,2025-08,Near-prime,19,969,0
C000854,2025-08,Near-prime,27,1498,0
C000855,2025-08,Near-prime,60,557,0
C000856,2025-08,Near-prime,65,1381,0
C000857,2025-08,Near-prime,33,450,0
C000858,2025-08,Near-prime,50,43,0
C000859,2025-08,Near-prime,47,577,0
C000860,2025-08,Near-prime,61,25,1
C000861,2025-08,Near-prime,45,1002,0
C000862,2025-08,Near-prime,32,1455,0
C000863,2025-08,Near-prime,47,62,0
C000864,2025-08,Near-prime,51,896,0
C000865,2025-08,Near-prime,57,866,0
C000866,2025-08,Near-prime,39,1986,0
C000867,2025-08,Near-prime,48,867,0
C000868,2025-08,Near-prime,23,812,0
C000869,2025-08,Near-prime,66,1131,0
C000870,2025-08,Near-prime,6,1551,0
C000871,2025-08,Near-prime,53,389,0
C000872,2025-08,Near-prime,48,990,0
C000873,2025-08,Near-prime,43,956,0
C000874,2025-08,Near-prime,45,987,0
C000875,2025-08,Near-prime,16,1575,0
C000876,2025-08,Near-prime,48,298,0
C000877,2025-08,Near-prime,70,1205,0
C000878,2025-08,Near-prime,78,487,0
C000879,2025-08,Near-prime,59,212,0
C000880,2025-08,Near-prime,72,1236,0
C000881,2025-08,Near-prime,46,603,0
C000882,2025-08,Near-prime,44,855,0
C000883,2025-08,Near-prime,54,526,0
C000884,2025-08,Near-prime,53,1510,0
C000885,2025-08,Near-prime,71,406,0
C000886,2025-08,Near-prime,100,1114,0
C000887,2025-08,Near-prime,62,1113,0
C000888,2025-08,Near-prime,95,786,0
C000889,2025-08,Near-prime,42,689,0
C000890,2025-08,Near-prime,42,1710,0
C000891,2025-08,Near-prime,48,1056,0
C000892,2025-08,Near-prime,46,1614,0
C000893,2025-08,Near-prime,44,1189,0
C000894,2025-08,Near-prime,39,914,0
C000895,2025-08,Near-prime,60,477,0
C000896,2025-08,Near-prime,37,1732,0
C000897,2025-08,Near-prime,67,1078,0
C000898,2025-08,Near-prime,57,1094,0
C000899,2025-08,Near-prime,58,1060,0
C000900,2025-08,Near-prime,52,667,0
C000901,2025-08,Near-prime,23,933,0
C000902,2025-08,Near-prime,38,1061,0
C000903,2025-08,Near-prime,55,875,0
C000904,2025-08,Near-prime,32,1202,0
C000905,2025-08,Near-prime,48,1433,0
C000906,2025-08,Near-prime,23,813,0
C000907,2025-08,Near-prime,56,1651,0
C000908,2025-08,Near-prime,52,982,0
C000909,2025-08,Near-prime,52,892,0
C000910,2025-08,Near-prime,69,348,0
C000911,2025-08,Subprime,77,887,0
C000912,2025-08,Subprime,100,602,0
C000913,2025-08,Subprime,51,753,0
C000914,2025-08,Subprime,80,189,0
C000915,2025-08,Subprime,71,0,1
C000916,2025-08,Subprime,69,346,0
C000917,2025-08,Subprime,26,747,0
C000918,2025-08,Subprime,28,389,0
C000919,2025-08,Subprime,64,0,0
C000920,2025-08,Subprime,69,595,0
C000921,2025-08,Subprime,77,566,0
C000922,2025-08,Subprime,91,711,0
C000923,2025-08,Subprime,60,479,0
C000924,2025-08,Subprime,60,534,0
C000925,2025-08,Subprime,58,580,0
C000926,2025-08,Subprime,87,1063,0
C000927,2025-08,Subprime,68,695,0
C000928,2025-08,Subprime,94,1118,0
C000929,2025-08,Subprime,96,795,1
C000930,2025-08,Subprime,75,159,0
C000931,2025-08,Subprime,97,1002,1
C000932,2025-08,Subprime,80,1121,0
C000933,2025-08,Subprime,100,735,1
C000934,2025-08,Subprime,69,921,0
C000935,2025-08,Subprime,56,567,0
C000936,2025-08,Subprime,100,0,0
C000937,2025-08,Subprime,100,549,1
C000938,2025-08,Subprime,42,688,0
C000939,2025-08,Subprime,42,744,0
C000940,2025-08,Subprime,77,618,0
C000941,2025-08,Subprime,76,618,0
C000942,2025-08,Subprime,67,409,0
C000943,2025-08,Subprime,97,421,0
C000944,2025-08,Subprime,64,1001,0
C000945,2025-08,Subprime,76,976,0
C000946,2025-08,Subprime,96,437,0
C000947,2025-08,Subprime,62,519,1
C000948,2025-08,Subprime,67,531,0
C000949,2025-08,Subprime,100,967,0
C000950,2025-08,Subprime,87,913,0
C000951,2025-08,Subprime,72,747,0
C000952,2025-08,Subprime,55,733,0
C000953,2025-08,Subprime,38,541,0
C000954,2025-08,Subprime,54,112,0
C000955,2025-08,Subprime,56,608,0
C000956,2025-08,Subprime,88,883,0
C000957,2025-08,Subprime,88,598,0
C000958,2025-08,Subprime,100,507,0
C000959,2025-08,Subprime,74,870,0
C000960,2025-08,Subprime,77,1032,0
C000961,2025-08,Subprime,100,430,0
C000962,2025-08,Subprime,71,67,0
C000963,2025-08,Subprime,63,769,0
C000964,2025-08,Subprime,54,971,0
C000965,2025-08,Subprime,79,962,0
C000966,2025-08,Subprime,61,1058,0
C000967,2025-08,Subprime,39,513,0
C000968,2025-08,Subprime,97,865,0
C000969,2025-08,Subprime,59,458,0
C000970,2025-08,Subprime,86,566,0
C000971,2025-08,Subprime,85,404,0
C000972,2025-08,Subprime,100,853,1
C000973,2025-08,Subprime,71,802,1
C000974,2025-08,Subprime,58,985,0
C000975,2025-08,Subprime,63,706,0
C000976,2025-08,Subprime,39,1190,0
C000977,2025-08,Subprime,58,465,0
C000978,2025-08,Subprime,63,583,0
C000979,2025-08,Subprime,46,331,0
C000980,2025-08,Subprime,86,993,0
C000981,2025-08,Subprime,81,524,1
C000982,2025-08,Subprime,96,881,0
C000983,2025-08,Subprime,86,744,1
C000984,2025-08,Subprime,35,714,0
C000985,2025-08,Subprime,100,832,1
C000986,2025-08,Subprime,88,742,0
C000987,2025-08,Subprime,64,633,0
C000988,2025-08,Subprime,81,739,1
C000989,2025-08,Subprime,87,436,0
C000990,2025-08,Subprime,66,271,0
C000991,2025-08,Subprime,62,840,0
C000992,2025-08,Subprime,62,810,0
C000993,2025-08,Subprime,74,584,0
C000994,2025-08,Subprime,61,1414,0
C000995,2025-08,Subprime,52,456,0
C000996,2025-08,Subprime,39,834,1
C000997,2025-08,Subprime,37,489,0
C000998,2025-08,Subprime,55,348,0
C000999,2025-08,Subprime,94,1037,0
C001000,2025-08,Subprime,50,660,0
C001001,2025-08,Subprime,82,540,1
C001002,2025-08,Subprime,54,462,0
C001003,2025-08,Subprime,100,979,0
C001004,2025-08,Subprime,62,808,0
C001005,2025-08,Subprime,82,1101,0
C001006,2025-08,Subprime,75,745,0
C001007,2025-08,Subprime,70,847,1
C001008,2025-08,Subprime,83,349,0
C001009,2025-08,Subprime,53,479,0
C001010,2025-08,Subprime,59,611,0
C001011,2025-08,Subprime,77,1031,1
C001012,2025-08,Subprime,74,514,0
C001013,2025-08,Subprime,76,971,0
C001014,2025-08,Subprime,46,721,0
C001015,2025-08,Subprime,64,1139,0
C001016,2025-08,Subprime,94,553,1
C001017,2025-08,Subprime,56,87,0
C001018,2025-08,Subprime,40,719,1
C001019,2025-08,Subprime,86,612,0
C001020,2025-08,Subprime,66,707,1
C001021,2025-08,Subprime,58,0,0
C001022,2025-08,Subprime,92,761,0
C001023,2025-08,Subprime,27,301,0
C001024,2025-08,Subprime,83,0,0
C001025,2025-08,Subprime,62,960,0
C001026,2025-08,Subprime,55,673,0
C001027,2025-08,Subprime,49,630,0
C001028,2025-08,Subprime,56,1174,0
C001029,2025-08,Subprime,64,947,0
C001030,2025-08,Subprime,68,949,0
C001031,2025-08,Subprime,89,479,0
C001032,2025-08,Subprime,37,706,0
C001033,2025-08,Subprime,17,1157,0
C001034,2025-08,Subprime,93,1057,0
C001035,2025-08,Subprime,100,284,0
C001036,2025-08,Subprime,51,616,1
C001037,2025-08,Subprime,48,345,1
C001038,2025-08,Subprime,48,604,0
C001039,2025-08,Subprime,42,676,0
C001040,2025-08,Subprime,40,614,0
C001041,2025-08,Subprime,70,695,0
C001042,2025-08,Subprime,71,4,0
C001043,2025-08,Subprime,43,623,0
C001044,2025-08,Subprime,74,907,0
C001045,2025-08,Subprime,68,760,0
C001046,2025-08,Subprime,60,881,0
C001047,2025-08,Subprime,62,1109,0
C001048,2025-08,Subprime,73,524,0
C001049,2025-08,Subprime,94,330,0
C001050,2025-08,Subprime,73,579,0
C001051,2025-08,Subprime,83,776,0
C001052,2025-08,Subprime,39,228,0
C001053,2025-08,Subprime,68,427,0
C001054,2025-08,Subprime,47,107,0
C001055,2025-08,Subprime,72,572,0
C001056,2025-08,Subprime,55,810,1
C001057,2025-08,Subprime,55,144,0
C001058,2025-08,Subprime,74,403,0
C001059,2025-08,Subprime,96,793,0
C001060,2025-08,Subprime,86,604,0
C001061,2025-08,Subprime,72,825,0
C001062,2025-08,Subprime,62,955,0
C001063,2025-08,Subprime,59,438,0
C001064,2025-08,Subprime,74,253,0
C001065,2025-08,Subprime,91,784,0
C001066,2025-08,Subprime,49,503,0
C001067,2025-08,Subprime,93,467,0
C001068,2025-08,Subprime,65,0,0
C001069,2025-08,Subprime,54,1123,0
C001070,2025-08,Subprime,79,0,0
C001071,2025-08,Subprime,63,708,0
C001072,2025-08,Subprime,74,825,0
C001073,2025-08,Subprime,58,1093,0
C001074,2025-08,Subprime,70,324,0
C001075,2025-08,Subprime,82,547,0
C001076,2025-08,Subprime,63,652,0
C001077,2025-08,Subprime,68,846,0
C001078,2025-08,Subprime,73,470,0
C001079,2025-08,Subprime,75,386,0
C001080,2025-08,Subprime,54,564,0
C001081,2025-08,Subprime,55,516,0
C001082,2025-08,Subprime,59,690,0
C001083,2025-08,Subprime,73,398,0
C001084,2025-08,Subprime,57,646,0
C001085,2025-08,Subprime,82,964,0
C001086,2025-08,Subprime,67,1110,0
C001087,2025-08,Subprime,87,250,0
C001088,2025-08,Subprime,98,361,0
C001089,2025-08,Subprime,71,745,1
C001090,2025-08,Subprime,100,671,0
C001091,2025-08,Subprime,69,774,0
C001092,2025-08,Subprime,73,486,0
C001093,2025-08,Subprime,61,255,0
C001094,2025-08,Subprime,79,1062,0
C001095,2025-08,Subprime,90,335,0
C001096,2025-08,Subprime,57,942,0
C001097,2025-08,Subprime,69,809,0
C001098,2025-08,Subprime,70,1019,0
C001099,2025-08,Subprime,59,967,0
C001100,2025-08,Subprime,85,681,0
C001101,2025-08,Subprime,43,457,0
C001102,2025-08,Subprime,92,1084,0
C001103,2025-08,Subprime,50,396,1
C001104,2025-08,Subprime,79,740,0
C001105,2025-08,Subprime,84,83,0
C001106,2025-08,Subprime,77,940,0
C001107,2025-08,Subprime,70,527,0
C001108,2025-08,Subprime,100,544,0
C001109,2025-08,Subprime,36,526,0
C001110,2025-08,Subprime,75,565,0
C001111,2025-08,Subprime,88,478,0
C001112,2025-08,Subprime,100,838,0
C001113,2025-08,Subprime,77,392,0
C001114,2025-08,Subprime,91,594,0
C001115,2025-08,Subprime,83,925,0
C001116,2025-08,Subprime,53,863,0
C001117,2025-08,Subprime,38,733,0
C001118,2025-08,Subprime,76,238,0
C001119,2025-08,Subprime,77,724,0
C001120,2025-08,Subprime,83,644,0
C001121,2025-08,Subprime,97,280,1
C001122,2025-08,Subprime,88,294,1
C001123,2025-08,Subprime,87,872,0
C001124,2025-08,Subprime,54,53,0
C001125,2025-08,Subprime,47,1225,0
C001126,2025-08,Subprime,60,423,0
C001127,2025-08,Subprime,96,618,0
C001128,2025-08,Subprime,78,363,0
C001129,2025-08,Subprime,82,943,0
C001130,2025-08,Subprime,46,840,0
C001131,2025-08,Subprime,100,777,1
C001132,2025-08,Subprime,73,801,0
C001133,2025-08,Subprime,68,229,1
C001134,2025-08,Subprime,100,666,0
C001135,2025-08,Subprime,80,568,1
C001136,2025-08,Subprime,100,557,0
C001137,2025-08,Subprime,100,322,0
C001138,2025-08,Subprime,59,399,0
C001139,2025-08,Subprime,99,557,0
C001140,2025-08,Subprime,62,783,0
C001141,2025-08,Subprime,71,781,0
C001142,2025-08,Subprime,59,611,0
C001143,2025-08,Subprime,86,422,0
C001144,2025-08,Subprime,89,769,0
C001145,2025-08,Subprime,62,801,0
C001146,2025-08,Subprime,82,994,0
C001147,2025-08,Subprime,77,713,0
C001148,2025-08,Subprime,35,726,0
C001149,2025-08,Subprime,54,430,0
C001150,2025-08,Subprime,87,1035,0
C001151,2025-08,Subprime,64,798,0
C001152,2025-08,Subprime,60,944,0
C001153,2025-08,Subprime,83,548,0
C001154,2025-08,Subprime,35,793,0
C001155,2025-08,Subprime,88,59,1
C001156,2025-08,Subprime,53,502,0
C001157,2025-08,Subprime,45,413,0
C001158,2025-08,Subprime,82,590,0
C001159,2025-08,Subprime,91,572,0
C001160,2025-08,Subprime,70,425,0
C001161,2025-08,Subprime,56,314,0
C001162,2025-08,Subprime,38,1199,0
C001163,2025-08,Subprime,81,576,0
C001164,2025-08,Subprime,100,1266,0
C001165,2025-08,Subprime,72,323,1
C001166,2025-08,Subprime,47,1286,0
C001167,2025-08,Subprime,64,805,0
C001168,2025-08,Subprime,78,658,0
C001169,2025-08,Subprime,75,924,0
C001170,2025-08,Subprime,100,545,0
C001171,2025-08,Subprime,71,368,0
C001172,2025-08,Subprime,84,380,1
C001173,2025-08,Subprime,39,417,0
C001174,2025-08,Subprime,93,803,0
C001175,2025-08,Subprime,71,339,0
C001176,2025-08,Subprime,39,664,0
C001177,2025-08,Subprime,69,513,0
C001178,2025-08,Subprime,56,323,0
C001179,2025-08,Subprime,50,841,0
C001180,2025-08,Subprime,75,341,0
C001181,2025-08,Subprime,85,832,0
C001182,2025-08,Subprime,83,838,0
C001183,2025-08,Subprime,94,470,0
C001184,2025-08,Subprime,88,311,0
C001185,2025-08,Subprime,48,411,0
C001186,2025-08,Subprime,33,0,0
C001187,2025-08,Subprime,98,1061,0
C001188,2025-08,Subprime,85,649,0
C001189,2025-08,Subprime,76,732,0
C001190,2025-08,Subprime,55,412,0
C001191,2025-08,Subprime,48,333,0
C001192,2025-08,Subprime,81,684,0
C001193,2025-08,Subprime,71,571,0
C001194,2025-08,Subprime,65,916,0
C001195,2025-08,Subprime,87,103,0
C001196,2025-08,Subprime,50,516,0
C001197,2025-08,Subprime,75,713,0
C001198,2025-08,Subprime,84,284,0
C001199,2025-08,Subprime,56,454,0
C001200,2025-08,Subprime,82,1020,0
C001201,2025-08,Subprime,64,446,0
C001202,2025-08,Subprime,96,412,0
C001203,2025-08,Subprime,66,586,0
C001204,2025-08,Subprime,95,322,0
C001205,2025-08,Subprime,80,1360,0
C001206,2025-08,Subprime,74,783,0
C001207,2025-08,Subprime,33,556,0
C001208,2025-08,Subprime,68,1097,0
C001209,2025-08,Subprime,62,173,0
C001210,2025-08,Subprime,43,679,0
C001211,2025-08,Subprime,62,545,1
C001212,2025-08,Subprime,100,647,1
C001213,2025-08,Subprime,59,0,0
C001214,2025-08,Subprime,46,435,0
C001215,2025-08,Subprime,100,650,0
C001216,2025-08,Subprime,95,978,0
C001217,2025-08,Subprime,53,576,0
C001218,2025-08,Subprime,89,400,0
C001219,2025-08,Subprime,97,933,0
C001220,2025-08,Subprime,80,766,0
C001221,2025-09,Prime,24,2769,0
C001222,2025-09,Prime,33,1498,0
C001223,2025-09,Prime,12,60,0
C001224,2025-09,Prime,24,1556,0
C001225,2025-09,Prime,29,1257,0
C001226,2025-09,Prime,21,1280,0
C001227,2025-09,Prime,20,1981,0
C001228,2025-09,Prime,1,1981,0
C001229,2025-09,Prime,10,2074,0
C001230,2025-09,Prime,33,3318,0
C001231,2025-09,Prime,35,2732,0
C001232,2025-09,Prime,9,1355,0
C001233,2025-09,Prime,20,1338,0
C001234,2025-09,Prime,50,387,0
C001235,2025-09,Prime,27,1934,0
C001236,2025-09,Prime,40,1840,0
C001237,2025-09,Prime,48,2165,0
C001238,2025-09,Prime,45,426,0
C001239,2025-09,Prime,7,2316,0
C001240,2025-09,Prime,49,1198,0
C001241,2025-09,Prime,22,2392,0
C001242,2025-09,Prime,37,1386,0
C001243,2025-09,Prime,15,2187,0
C001244,2025-09,Prime,36,1519,0
C001245,2025-09,Prime,11,2086,0
C001246,2025-09,Prime,27,839,0
C001247,2025-09,Prime,41,1495,0
C001248,2025-09,Prime,9,1080,0
C001249,2025-09,Prime,43,3088,0
C001250,2025-09,Prime,26,633,0
C001251,2025-09,Prime,23,0,0
C001252,2025-09,Prime,41,516,0
C001253,2025-09,Prime,36,1315,0
C001254,2025-09,Prime,35,885,0
C001255,2025-09,Prime,52,889,0
C001256,2025-09,Prime,50,754,0
C001257,2025-09,Prime,47,1869,0
C001258,2025-09,Prime,12,1308,0
C001259,2025-09,Prime,9,1849,0
C001260,2025-09,Prime,3,2280,0
C001261,2025-09,Prime,48,2096,0
C001262,2025-09,Prime,18,1448,0
C001263,2025-09,Prime,43,2703,0
C001264,2025-09,Prime,56,0,0
C001265,2025-09,Prime,17,1309,0
C001266,2025-09,Prime,35,1974,0
C001267,2025-09,Prime,46,0,0
C001268,2025-09,Prime,1,863,0
C001269,2025-09,Prime,41,1684,0
C001270,2025-09,Prime,54,572,0
C001271,2025-09,Prime,9,1952,0
C001272,2025-09,Prime,3,1473,0
C001273,2025-09,Prime,41,2981,0
C001274,2025-09,Prime,39,1991,0
C001275,2025-09,Prime,71,1754,0
C001276,2025-09,Prime,40,951,0
C001277,2025-09,Prime,23,62,0
C001278,2025-09,Prime,67,1868,0
C001279,2025-09,Prime,13,588,0
C001280,2025-09,Prime,37,1641,0
C001281,2025-09,Prime,38,2729,0
C001282,2025-09,Prime,11,1735,0
C001283,2025-09,Prime,48,2164,0
C001284,2025-09,Prime,2,1456,0
C001285,2025-09,Prime,17,1564,0
C001286,2025-09,Prime,25,792,0
C001287,2025-09,Prime,22,1045,0
C001288,2025-09,Prime,39,1502,0
C001289,2025-09,Prime,18,1270,0
C001290,2025-09,Prime,4,1939,0
C001291,2025-09,Prime,60,0,0
C001292,2025-09,Prime,48,1059,0
C001293,2025-09,Prime,20,232,0
